# this is a legfed-expression file, modified slightly from normalizeddata.txt from PvGEA
#
# 1. source name, PMID, geo, bioProject, sra
Phaseolus vulgaris Gene Expression Atlas	25283805		PRJNA210619	SRP046307
# 2. URL
http://plantgrn.noble.org/PvGEA/
# 3. description
Phaseolus vulgaris L., or common bean, is an important source of proteins, micronutrients and calories for over three hundred million people worldwide. The high levels of dietary protein in bean seeds (between 20 and 25%) and micronutrients complement the high carbohydrates found in maize and cassava (Broughton et al., 2003). In addition to their important contribution to human health, legumes are also important contributors to biological Nitrogen (N), contributing approximately 21 million metric tons of N into agricultural lands each year (Herridge et al., 2008) . Despite the international importance of common bean, both in terms of economics and consumption, genetic resources for this species have been lacking. This atlas presents the gene expression patterns of 24 unique samples collected from seven distinct tissues of Phaseolus vulgaris cv. negro jamapa; roots, nodules, leaves, stems, flowers, seeds, and pods. Samples were collected at developmentally important time-points spanning the processes of symbiosis, seed and pod development. Plants were either provided with nutrients via fertilizer or inoculated with either effective or ineffective rhizobium. Plants inoculated with ineffective rhizobium formed nodules, but did not fix N2, resulting in N deficient plants.
# 4. expression unit
RPKM
# 5. number of samples
24
# 6. Sample number, name and description in same order as the columns (adjusted from buggy version on site)
1	FY	Young flowers, collected prior to floral emergence
2	LF	Leaf tissue from fertilized plants collected at the same time of LE and LI
3	L5	Leaf tissue collected 5 days after plants were inoculated with effective rhizoubium
4	LE	Leaf tissue collected 21 days after plants were inoculated with effective rhizobium
5	LI	Leaf tissue collected 21 days after plants were inoculated with ineffective rhizobium
6	N5	Pre-fixing (effective) nodules collected 5 days after inoculation
7	NE	Effectively fixing nodules collected 21 days after inoculation
8	NI	Ineffectively fixing nodules collected 21 days after inoculation
9	P1	Pods between 10 and 11 cm long, associated with stage 1 seeds (pod only)
10	P2	Pods between 12 and 13 cm long associated with stage 2 seeds (pod only)
11	PH	Pods approximately 9cm long, associated with seeds at heart stage (pod only)
12	PY	Young pods, collected 1 to 4 days after floral senescence. Samples contain developing embryos at globular stage
13	RF	Whole roots from fertilized plants collected at the same time as RE and RI
14	R5	Whole roots separated from 5 day old pre-fixing nodules
15	RE	Whole roots separated from fix+ nodules collected 21 days after inoculation
16	RI	Whole roots separated from fix- nodules collected 21 days after inoculation
17	RT	Root tips, 0.5 cm of tissue, collected from fertilized plants at 2nd trifoliate stage of development
18	S1	Stage 1 seeds, between 6 and 7 mm across and approximately 50 mg	
19	S2	Stage 2 seeds, between 8 and 10 mm across and between 140 and 150 mg
20	SH	Heart stage seeds, between 3 and 4 mm across and approximately 7 mg
21	ST	Shoot tip, including the apical meristem, collected at the 2nd trifoliate stage
22	YL	Fully expanded 2nd trifoliate leaf tissue from plants provided with fertilizer
23	YR	Whole roots, including root tips, collected at the 2nd trifoliate stage of development
24	YS	All stem internodes above the cotyledon collected at the 2nd trifoliate stage
# 7. expression data
#GeneID	PVFY	PVL	PVL5	PVLE	PVLI	PVN5	PVNE	PVNI	PVP1	PVP2	PVPH	PVPY	PVR	PVR5	PVRE	PVRI	PVRT	PVS1	PVS2	PVSH	PVST	PVYL	PVYR	PVYS
Phvul.011G081800.1	0	0	0	0	0	0	0	0	0	0	0	0	10	10	3	6	0	0	0	0	0	0	0	0
Phvul.011G082000.1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	7	0	0	0	0	0	0	0	0
Phvul.011G082100.1	0	0	0	0	0	11	2	1	0	0	0	0	41	40	12	22	0	0	0	0	1	0	4	101
Phvul.011G082200.1	8	1	1	1	1	0	0	0	3	9	8	1	0	0	0	1	0	0	0	0	17	1	0	18
Phvul.011G082200.2	8	1	1	1	1	0	0	0	3	9	8	1	0	0	0	1	0	0	0	0	17	1	0	18
Phvul.011G082200.3	8	1	1	1	1	0	0	0	3	9	8	1	0	0	0	1	0	0	0	0	17	1	0	18
Phvul.011G082300.1	1	0	1	1	0	0	0	0	2	2	0	0	3	2	2	2	0	0	0	0	1	1	2	8
Phvul.011G082300.2	1	0	1	1	0	0	0	0	2	2	0	0	2	2	2	2	0	0	0	0	1	0	2	7
Phvul.011G082400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G082500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Phvul.011G082600.1	123	211	182	446	172	170	30	42	27	62	118	74	89	92	53	52	125	113	57	127	219	458	28	103
Phvul.011G082700.1	22	2	18	6	8	14	9	16	5	8	17	5	16	18	30	34	36	19	18	21	37	32	68	17
Phvul.011G082700.2	22	2	19	6	8	14	9	16	5	8	17	5	17	18	31	35	36	20	18	21	37	32	69	18
Phvul.011G082800.1	1	2	3	3	4	0	0	1	1	4	3	0	1	0	0	1	0	0	0	0	2	3	0	1
Phvul.011G082900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	1	0	0	0	0
Phvul.011G083000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	3	0	0	0	0
Phvul.011G083100.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0
Phvul.011G083200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0
Phvul.011G083300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.011G083400.1	15	14	22	12	31	19	11	27	4	11	17	3	13	14	15	24	9	13	6	18	19	23	14	13
Phvul.011G083500.1	0	0	0	0	0	0	1	0	0	0	0	0	196	73	2	33	0	0	0	0	6	0	6	0
Phvul.011G083600.1	10	46	27	28	16	0	0	0	4	5	9	5	0	0	0	0	0	2	2	3	9	35	0	4
Phvul.011G083600.2	12	48	29	29	18	0	0	0	4	6	10	5	0	0	0	0	0	3	2	4	10	38	0	5
Phvul.011G083700.1	13	71	35	57	19	0	0	0	1	2	13	1	0	0	0	0	0	0	0	2	57	105	0	2
Phvul.011G083800.1	8	4	4	3	5	11	5	3	5	6	8	3	4	3	3	3	2	17	11	18	7	5	1	6
Phvul.011G083900.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G084000.1	52	24	81	34	87	115	54	81	26	56	69	25	99	72	89	81	86	67	47	74	84	72	67	81
Phvul.011G084000.2	66	30	102	43	110	145	68	101	33	71	86	31	124	90	112	101	109	84	59	92	106	90	84	101
Phvul.011G084100.1	12	13	10	4	10	8	8	13	9	9	6	7	11	7	11	14	11	20	4	9	19	10	5	13
Phvul.011G084200.1	88	14	566	188	330	416	213	408	10	70	76	14	44	135	420	569	109	80	32	122	554	622	78	328
Phvul.011G084300.1	14	1	5	1	35	3	4	68	4	36	5	1	1	3	1	12	0	1	2	3	8	5	1	3
Phvul.011G084300.2	16	1	6	1	40	4	4	77	4	41	5	1	1	3	1	14	0	2	2	4	9	6	1	3
Phvul.011G084300.3	16	1	6	1	41	4	4	80	5	42	5	1	1	3	1	14	0	2	2	4	9	6	1	4
Phvul.011G084400.1	47	57	46	35	47	43	27	29	41	61	76	16	46	47	45	45	44	50	33	60	46	63	47	68
Phvul.011G084500.1	0	0	0	0	2	22	9	21	0	1	0	0	14	10	23	30	1	0	0	0	1	0	17	0
Phvul.011G084600.1	13	6	12	6	33	13	21	59	13	31	20	4	32	21	28	39	17	10	7	13	21	9	21	16
Phvul.011G084700.1	1	0	0	0	0	0	0	1	2	4	0	0	2	2	1	1	0	1	1	2	0	1	1	1
Phvul.011G084800.1	4	9	8	5	10	0	3	4	7	6	6	2	3	1	3	2	2	2	1	3	5	8	2	2
Phvul.011G084900.1	1	0	1	0	1	0	0	2	2	5	0	0	2	3	1	1	0	7	8	12	1	1	2	1
Phvul.011G085000.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	22	0	0	0	0
Phvul.011G085100.1	23	12	12	11	23	26	19	26	13	27	26	5	30	23	27	26	27	26	17	31	24	14	21	25
Phvul.011G085200.1	1	1	0	1	1	2	0	1	34	34	0	1	400	132	17	28	1	31	33	79	11	0	9	3
Phvul.011G085300.1	22	2	9	4	22	8	6	66	13	36	8	2	46	52	38	50	30	2	1	6	14	10	82	44
Phvul.011G085400.1	2	10	5	9	4	1	0	1	2	2	2	1	1	0	0	0	1	1	1	1	3	7	0	1
Phvul.011G085400.2	2	10	5	9	4	1	0	1	2	2	2	1	1	0	0	0	1	1	1	1	3	7	0	1
Phvul.011G085500.1	2	0	1	1	2	2	2	5	1	2	1	1	2	2	2	3	1	1	1	2	3	2	1	1
Phvul.011G085600.1	9	1	4	1	0	10	1	1	0	1	7	3	8	7	8	7	12	4	3	19	16	7	4	6
Phvul.011G085700.1	15	442	231	717	121	3	1	1	88	18	63	50	2	14	2	2	2	8	5	11	96	17	1	27
Phvul.011G085800.1	10	3	7	3	47	95	43	243	24	56	75	14	52	42	38	56	31	9	8	13	24	10	23	65
Phvul.011G085900.1	6	2	3	2	4	10	3	6	4	5	5	3	6	4	7	7	9	9	5	11	16	8	4	7
Phvul.011G086000.1	3	2	2	1	5	2	2	5	2	3	4	1	4	3	3	4	2	2	2	4	3	3	3	3
Phvul.011G086000.2	4	3	2	1	6	3	3	7	3	4	5	1	6	3	5	5	3	3	3	6	3	4	4	3
Phvul.011G086000.3	4	3	3	2	7	3	3	8	3	5	5	1	6	4	5	5	3	3	3	6	4	4	4	3
Phvul.011G086100.1	7	2	6	2	2	9	3	2	2	5	8	2	5	5	6	4	13	12	9	10	13	9	5	7
Phvul.011G086200.1	0	0	0	0	0	1	0	5	0	0	0	0	7	3	6	4	0	0	0	0	0	0	1	0
Phvul.011G086300.1	100	500	362	324	128	81	22	29	29	33	241	51	54	58	66	44	99	129	60	94	159	547	38	95
Phvul.011G086400.1	5	9	5	10	16	1	2	1	1	2	1	0	11	16	5	6	5	1	2	0	3	4	9	6
Phvul.011G086500.1	25	263	173	213	47	21	8	13	6	12	36	18	13	14	19	15	18	16	7	18	37	229	15	24
Phvul.011G086600.1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	2	2	0	0	0	0	0	5	0
Phvul.011G086700.1	9	13	7	8	46	1	1	8	7	25	8	1	2	2	1	2	1	5	5	3	5	11	2	6
Phvul.011G086800.1	14	10	15	7	26	30	29	27	8	26	24	4	27	32	24	22	29	23	18	28	16	18	27	21
Phvul.011G086900.1	64	104	50	40	69	157	51	104	25	64	57	23	108	114	105	104	111	88	65	117	117	68	59	65
Phvul.011G087000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.011G087100.1	8	5	6	4	9	31	45	32	4	7	8	3	14	9	23	24	7	6	5	9	10	8	15	11
Phvul.011G087100.2	8	5	6	4	9	31	46	33	5	8	8	3	14	9	23	25	7	6	5	9	10	8	15	11
Phvul.011G087200.1	2	2	1	1	2	0	0	2	1	3	2	0	1	1	0	1	0	1	3	1	0	1	0	1
Phvul.011G087300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G087400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G087500.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	13	10	0	0	0	0	0
Phvul.011G087600.1	0	1	1	1	0	0	0	0	0	0	1	0	8	6	4	3	7	0	0	0	1	2	5	1
Phvul.011G087600.2	1	1	1	2	0	0	0	0	0	1	1	0	11	8	5	4	9	0	0	0	1	2	7	1
Phvul.011G087700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G087900.1	6	8	15	8	4	10	4	9	2	2	11	7	23	25	25	20	28	97	93	335	11	19	24	17
Phvul.011G088000.1	10	5	8	5	7	11	9	15	11	12	17	4	16	11	15	15	21	9	8	9	15	9	11	18
Phvul.011G088100.1	19	13	22	13	23	23	18	32	10	16	23	8	40	36	39	37	37	9	8	18	32	25	39	33
Phvul.011G088200.1	8	1	4	1	5	19	19	9	3	3	13	2	12	7	14	13	15	15	15	47	6	7	12	8
Phvul.011G088300.1	9	13	13	5	8	3	5	8	7	12	24	4	16	12	8	8	5	5	6	10	5	6	6	9
Phvul.011G088400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G088500.1	5	2	2	2	4	6	2	5	1	3	4	2	5	5	3	4	5	4	3	8	8	5	3	5
Phvul.011G088600.1	10	7	13	11	10	18	7	11	8	12	13	2	10	12	11	9	19	9	7	17	25	17	8	11
Phvul.011G088700.1	0	0	0	0	0	2	0	0	0	0	1	0	1	2	1	1	0	10	8	0	0	0	0	4
Phvul.011G088800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G088900.1	141	53	188	67	103	137	50	64	53	122	186	30	166	165	133	133	215	62	60	61	279	115	168	245
Phvul.011G088900.2	214	93	287	100	156	206	78	94	82	182	284	47	253	242	214	210	321	102	93	93	419	186	255	377
Phvul.011G089000.1	203	865	860	2118	684	2	1	2	244	65	360	677	1	5	0	1	3	13	19	22	89	75	1	123
Phvul.011G089100.1	11	12	10	4	9	4	7	15	7	12	12	6	9	4	11	12	11	3	2	4	17	7	10	10
Phvul.011G089200.1	5	4	5	4	8	10	5	14	4	6	7	2	7	6	9	12	11	6	5	8	11	8	10	7
Phvul.011G089300.1	2	1	2	1	2	4	1	3	2	1	2	1	2	2	3	4	4	1	1	2	4	3	4	3
Phvul.011G089400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.011G089500.1	1	1	4	0	4	1	0	5	0	1	1	0	1	1	1	1	1	0	0	1	1	1	3	1
Phvul.011G089500.2	1	1	5	0	4	1	0	5	0	2	1	0	1	1	1	1	1	0	0	1	1	1	3	1
Phvul.011G089600.1	2	1	7	1	4	0	0	3	0	1	1	0	1	1	2	1	2	0	0	1	2	2	4	2
Phvul.011G089800.1	3	4	17	1	9	1	1	7	1	2	0	0	2	2	4	3	3	0	0	1	3	7	10	4
Phvul.011G089900.1	148	56	145	54	5	117	31	25	94	56	256	55	342	278	133	177	160	18	23	34	173	112	64	166
Phvul.011G090000.1	35	4	17	6	18	137	19	20	10	12	30	22	82	70	58	45	185	96	45	84	96	43	47	57
Phvul.011G090100.1	44	31	72	19	65	85	124	365	45	84	26	2	38	49	66	75	8	2	2	2	54	41	37	110
Phvul.011G090200.1	4	0	1	0	1	2	2	3	0	1	1	0	2	1	4	3	1	10	7	4	3	0	1	1
Phvul.011G090200.2	3	0	1	0	1	2	2	3	0	1	1	0	2	1	4	3	1	10	7	4	3	0	1	1
Phvul.011G090300.1	5	1	2	1	3	7	3	7	2	4	7	2	6	7	5	5	9	3	2	8	10	3	5	6
Phvul.011G090400.1	2	1	2	2	8	6	9	20	6	13	4	0	10	19	8	10	2	2	2	8	4	2	5	16
Phvul.011G090500.1	11	2	16	1	4	12	10	9	6	9	10	4	8	7	8	10	7	7	6	16	21	18	3	8
Phvul.011G090600.1	9	43	28	34	15	2	5	4	5	9	13	2	3	3	3	3	6	6	5	7	9	28	4	8
Phvul.011G090700.1	4	1	2	1	0	1	0	0	0	0	3	1	2	2	2	1	2	2	2	1	2	1	1	1
Phvul.011G090800.1	3	1	2	1	2	2	1	6	1	3	3	1	2	2	2	3	2	1	1	2	4	2	3	3
Phvul.011G090800.2	3	1	2	1	2	2	1	6	1	3	3	1	2	2	2	3	2	1	1	2	4	2	3	3
Phvul.011G090800.3	3	1	2	1	2	2	1	6	1	3	3	1	2	2	2	3	2	1	1	2	4	2	3	2
Phvul.011G090900.1	19	11	22	22	30	25	15	25	11	25	46	5	20	25	29	32	35	17	9	18	45	29	21	29
Phvul.011G091000.1	10	35	27	27	10	14	9	9	7	11	19	5	12	10	12	11	15	13	8	15	14	38	7	11
Phvul.011G091100.1	11	6	9	5	20	15	17	23	6	15	15	3	16	11	15	16	15	10	7	16	19	10	13	16
Phvul.011G091200.1	2	2	1	1	2	0	1	2	0	0	0	0	2	1	2	1	0	0	0	0	2	1	0	1
Phvul.011G091300.1	113	1	0	0	1	1	0	0	3	2	117	15	2	2	1	1	3	4	2	162	29	1	1	25
Phvul.011G091400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G091500.1	4	2	4	2	7	4	7	12	3	7	5	1	7	5	6	9	6	3	3	4	6	3	5	6
Phvul.011G091600.1	34	6	19	10	3	26	5	7	13	35	10	5	39	45	57	49	25	5	2	13	100	35	50	106
Phvul.011G091700.1	146	179	163	117	229	372	222	191	103	126	218	58	360	412	424	287	394	260	162	224	178	256	308	226
Phvul.011G091800.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
Phvul.011G091900.1	2	1	1	1	1	2	1	1	2	1	3	2	3	2	3	3	3	2	1	3	5	2	2	3
Phvul.011G092000.1	5	12	8	16	6	3	1	2	3	3	8	3	2	1	2	2	3	4	2	4	7	15	2	3
Phvul.011G092000.2	5	12	8	16	6	3	1	2	3	3	8	3	2	1	2	2	3	4	2	4	7	15	2	3
Phvul.011G092100.1	2	0	49	12	1	251	72	76	0	2	0	0	6	203	216	392	85	3	3	4	165	143	220	299
Phvul.011G092200.1	100	22	54	34	70	188	47	65	39	70	107	41	162	134	119	101	288	141	95	164	213	118	104	129
Phvul.011G092300.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Phvul.011G092400.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Phvul.011G092400.2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Phvul.011G092400.3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Phvul.011G092500.1	64	4	29	5	1	5	1	3	1	3	6	3	2	2	2	8	0	0	0	0	36	18	3	1
Phvul.011G092600.1	0	0	0	0	0	0	1	0	0	0	0	0	12	20	3	3	0	0	0	0	0	0	11	0
Phvul.011G092600.2	0	0	0	0	0	0	1	0	0	0	0	0	13	22	3	3	0	0	0	0	0	0	12	0
Phvul.011G092700.1	24	8	18	11	46	39	60	110	35	81	31	3	62	66	76	86	39	16	14	26	35	25	85	47
Phvul.011G092800.1	8	3	7	7	4	23	5	5	3	3	8	3	12	11	8	8	24	10	6	11	18	18	6	14
Phvul.011G092900.1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0
Phvul.011G093000.1	7	11	7	3	2	5	1	2	5	6	10	2	8	6	4	4	6	11	7	6	6	5	3	6
Phvul.011G093100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	35	0	0	0	0	0
Phvul.011G093100.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	21	43	0	1	0	0	0
Phvul.011G093200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G093300.1	0	2	1	1	3	1	0	1	0	0	1	0	3	1	2	2	0	0	0	0	1	0	2	6
Phvul.011G093400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G093500.1	1	2	2	1	1	1	3	5	1	3	3	1	6	3	3	3	6	0	0	2	2	1	3	2
Phvul.011G093500.2	1	2	3	1	1	1	4	8	2	4	4	1	8	4	4	4	8	1	1	2	3	2	4	3
Phvul.011G093600.1	7	4	7	5	9	8	8	16	4	6	8	2	8	6	9	12	10	4	3	7	13	8	14	10
Phvul.011G093700.1	1	0	2	0	0	10	20	29	0	1	0	0	69	43	41	58	2	0	0	0	4	1	31	4
Phvul.011G093700.2	1	0	2	0	0	10	20	29	0	1	0	0	69	43	41	58	2	0	0	0	4	1	31	4
Phvul.011G093800.1	2	1	1	0	2	3	3	4	1	3	2	0	4	3	3	3	3	1	1	2	1	1	4	2
Phvul.011G094000.1	3	1	1	0	2	2	3	4	1	2	2	0	4	3	3	3	3	1	1	2	1	0	3	2
Phvul.011G094100.1	4	3	3	1	1	6	3	3	2	3	5	2	9	8	8	4	11	3	2	6	4	3	4	4
Phvul.011G094200.1	5	7	11	5	13	10	10	21	11	21	13	1	11	14	14	13	10	8	8	13	7	5	9	12
Phvul.011G094300.1	3	6	5	6	32	1	2	3	5	8	4	0	6	4	1	3	0	0	0	1	2	4	1	6
Phvul.011G094400.1	18	5	8	5	27	154	85	40	8	20	16	2	74	72	70	52	170	77	39	53	30	21	78	24
Phvul.011G094500.1	0	2	1	0	0	2	12	1	2	2	7	0	10	7	5	3	8	0	1	0	1	0	2	5
Phvul.011G094500.2	0	2	1	1	0	2	13	1	2	2	9	0	11	8	5	4	8	0	1	0	1	0	3	6
Phvul.011G094600.1	50	23	41	17	23	140	19	35	21	30	64	16	75	70	67	52	90	92	51	134	96	59	48	53
Phvul.011G094700.1	31	14	26	14	26	37	26	46	14	26	27	10	38	27	39	38	45	27	20	43	47	28	37	28
Phvul.011G094700.2	31	14	26	13	25	37	25	45	14	25	26	10	37	27	38	37	45	27	20	42	46	27	35	27
Phvul.011G094800.1	13	6	13	8	12	20	15	19	9	17	18	4	24	17	21	17	23	20	18	19	24	13	11	18
Phvul.011G094900.1	3	2	3	1	0	2	0	0	0	0	1	1	2	2	2	1	5	2	1	4	7	5	1	2
Phvul.011G095000.1	15	17	21	18	28	16	10	13	6	13	20	4	17	24	16	14	17	13	11	17	26	34	18	21
Phvul.011G095000.2	15	17	21	18	28	16	10	13	6	13	20	4	17	24	16	14	17	13	11	18	26	34	18	21
Phvul.011G095100.1	103	147	133	116	117	173	127	85	70	105	170	31	207	201	165	119	302	183	156	170	137	150	189	138
Phvul.011G095200.1	1	0	2	1	0	0	0	0	0	0	1	0	1	2	2	2	0	0	0	0	0	2	2	1
Phvul.011G095200.2	1	0	2	1	0	0	0	0	0	0	1	0	1	2	2	2	0	0	0	0	0	2	2	1
Phvul.011G095300.1	5	3	10	9	17	6	3	6	3	6	6	2	4	6	4	6	6	2	2	7	19	11	3	6
Phvul.011G095400.1	142	162	123	83	27	0	0	0	2	3	83	23	0	0	1	0	0	22	14	65	264	296	0	78
Phvul.011G095500.1	1	0	5	1	33	3	1	11	0	5	0	0	1	4	2	4	1	0	0	0	4	6	10	2
Phvul.011G095500.2	1	0	6	1	39	4	1	13	0	6	0	0	1	5	3	5	1	0	0	0	4	7	12	2
Phvul.011G095600.1	28	27	34	13	31	37	44	65	42	82	57	9	61	54	43	40	43	36	36	39	41	31	39	41
Phvul.011G095700.1	2	6	2	8	2	0	0	0	6	1	4	4	0	0	0	0	0	0	0	0	1	1	1	2
Phvul.011G095800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G095900.1	3	1	4	2	4	4	5	7	2	4	3	1	5	3	4	5	4	4	4	4	4	3	5	4
Phvul.011G096000.1	49	17	40	19	38	37	29	62	26	53	55	11	43	35	36	35	43	61	61	62	61	33	29	42
Phvul.011G096100.1	19	8	17	8	15	36	15	22	12	19	26	10	50	36	36	29	70	25	16	33	36	21	25	31
Phvul.011G096200.1	8	40	33	38	17	6	3	5	5	6	12	3	4	4	3	4	5	6	6	8	14	41	3	11
Phvul.011G096200.2	11	54	46	53	23	8	4	7	7	8	17	5	6	6	4	5	7	8	8	11	19	57	4	15
Phvul.011G096300.1	1	1	20	2	9	37	43	97	1	2	1	0	12	45	30	47	25	1	0	0	10	9	45	3
Phvul.011G096400.1	621	4712	4332	3465	166	3	1	3	37	78	1151	200	2	4	1	2	3	30	21	87	773	6146	1	558
Phvul.011G096500.1	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
Phvul.011G096600.1	20	11	13	16	11	4	3	5	1	4	9	5	14	9	10	9	32	2	2	15	39	23	16	18
Phvul.011G096700.1	31	34	30	30	43	36	25	40	22	65	36	5	57	53	40	39	13	12	8	24	33	34	29	36
Phvul.011G096800.1	32	0	0	0	0	0	0	0	5	19	62	11	0	0	0	0	0	1	2	5	0	0	0	4
Phvul.011G096900.1	4	4	3	3	3	4	1	4	2	2	3	2	8	7	7	4	5	1	1	2	6	5	4	6
Phvul.011G097000.1	1	0	1	0	0	82	1	2	2	5	1	1	12	29	35	34	0	0	0	0	2	0	11	0
Phvul.011G097100.1	1	0	0	0	0	13	0	0	13	41	10	3	2	5	6	5	0	0	0	0	8	0	2	2
Phvul.011G097200.1	126	29	20	24	214	2	1	0	4	10	138	40	0	2	5	5	1	0	0	0	31	13	12	38
Phvul.011G097300.1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0
Phvul.011G097400.1	11	3	287	108	333	290	149	559	18	161	81	3	25	565	338	658	100	5	4	13	194	204	234	397
Phvul.011G097500.1	1	2	3	1	1	1	0	0	1	0	1	0	2	3	2	1	0	1	0	1	2	4	1	7
Phvul.011G097600.1	6	50	47	40	32	1	1	3	3	4	4	2	2	2	1	2	1	2	1	2	4	45	1	4
Phvul.011G097700.1	9	9	10	15	11	61	16	26	7	12	8	7	34	23	18	21	20	20	9	15	18	8	18	14
Phvul.011G097700.2	13	12	13	19	17	76	22	36	9	17	13	8	44	30	26	28	27	28	13	21	25	13	25	20
Phvul.011G097800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G097800.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G097900.1	84	8	23	16	0	0	1	0	0	1	15	2	6	11	8	2	43	110	108	49	19	28	6	7
Phvul.011G098000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phvul.011G098100.1	0	0	11	2	46	12	2	29	1	6	2	0	2	12	8	14	1	0	0	1	2	2	1	4
Phvul.011G098200.1	5	3	4	4	1	2	1	1	4	2	8	2	10	7	8	6	17	1	0	2	9	5	7	7
Phvul.011G098300.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
Phvul.011G098400.1	16	11	22	8	22	29	30	62	13	25	28	3	56	66	55	45	69	21	20	20	17	25	83	31
Phvul.011G098500.1	1	0	1	0	6	30	24	122	7	12	1	0	92	103	118	110	50	0	0	0	3	1	240	50
Phvul.011G098600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	90	72	25	0	0	0	0
Phvul.011G098700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	0	0	0	0
Phvul.011G098800.1	2	0	1	0	0	2	0	1	0	0	0	0	2	1	1	1	1	1	2	1	2	0	1	1
Phvul.011G098900.1	47	16	18	9	25	49	12	87	39	46	59	19	52	31	43	48	40	21	21	34	80	21	36	45
Phvul.011G099000.1	9	4	3	1	5	8	2	15	8	5	8	4	7	6	6	5	5	2	3	2	16	5	8	10
Phvul.011G099100.1	6	7	3	8	28	0	0	2	24	79	11	1	2	2	1	3	0	0	0	0	6	3	1	30
Phvul.011G099100.2	6	7	3	8	28	0	0	2	24	79	11	1	2	2	1	3	0	0	0	0	6	3	1	30
Phvul.011G099200.1	18	8	18	10	24	22	27	40	21	54	26	3	29	27	28	32	23	15	16	18	23	14	31	25
Phvul.011G099300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phvul.011G099400.1	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	2	1	0	0
